Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
1.34,0.01,-0.01,0.01,0.00,0.00,0.00,0.05,-0.02,0.04,-0.00,-0.00,0.00,1,2,3,4
1.35,0.00,-0.01,0.06,0.00,0.00,-0.00,0.03,-0.02,0.01,0.00,0.00,0.00,1,2,3,4
1.36,0.01,-0.01,0.00,0.00,0.00,0.00,0.04,-0.01,0.03,0.00,0.00,0.00,1,2,3,4
1.37,0.00,0.00,-0.04,-0.00,0.00,0.00,0.04,0.00,0.03,0.00,0.00,0.00,1,2,3,4
1.38,0.00,0.00,-0.02,0.00,0.00,-0.00,0.05,-0.03,0.00,0.00,0.00,0.00,1,2,3,4
1.39,0.01,0.00,0.05,-0.00,0.00,0.00,0.04,-0.02,0.04,0.00,0.00,0.00,1,2,3,4
1.40,-0.01,-0.02,0.05,0.00,0.00,-0.00,0.03,0.00,0.04,0.00,-0.01,0.00,1,2,3,4
1.41,-0.01,0.00,0.06,-0.00,0.00,0.00,0.03,0.00,0.02,-0.00,-0.00,0.00,1,2,3,4
1.42,0.00,-0.01,-0.04,-0.00,0.00,0.00,0.02,0.00,0.01,-0.00,-0.00,0.00,1,2,3,4
1.43,0.00,0.00,0.00,0.00,-0.00,0.00,0.03,-0.01,0.03,-0.00,-0.00,0.00,1,2,3,4
1.44,0.00,-0.02,0.06,0.00,0.00,0.00,0.04,0.00,0.03,-0.00,-0.01,0.00,1,2,3,4
1.45,0.00,0.01,0.05,0.00,0.00,-0.00,0.04,0.00,0.01,-0.00,0.00,-0.00,1,2,3,4
1.46,0.00,0.00,0.05,0.00,0.00,0.00,0.04,0.00,0.03,-0.00,0.00,-0.00,1,2,3,4
1.47,0.00,-0.03,-0.07,0.00,0.00,0.00,0.05,0.00,0.04,0.00,0.00,-0.00,1,2,3,4
1.48,0.00,0.00,-0.02,0.00,0.00,0.00,0.06,-0.02,0.03,0.00,-0.01,0.00,1,2,3,4
1.49,0.01,-0.01,0.03,0.00,0.00,-0.00,0.03,-0.02,0.01,0.00,-0.01,0.00,1,2,3,4
1.50,0.00,0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.03,0.00,0.00,0.00,1,2,3,4
1.51,0.00,-0.01,0.01,0.00,-0.00,0.00,0.06,-0.03,0.00,-0.00,-0.00,0.00,1,2,3,4
1.52,0.00,-0.02,-0.03,0.00,-0.00,-0.00,0.03,0.00,0.04,0.00,-0.00,0.00,1,2,3,4
1.53,-0.01,-0.01,-0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,1,2,3,4
1.54,0.00,0.00,0.04,-0.00,-0.00,-0.00,0.04,0.00,0.02,0.00,0.00,0.00,1,2,3,4
1.55,0.00,-0.02,0.06,0.00,0.00,-0.00,0.04,0.00,0.01,0.00,-0.00,0.00,1,2,3,4
1.56,0.00,-0.01,0.05,0.00,-0.00,0.00,0.03,0.00,0.03,0.00,-0.01,-0.00,1,2,3,4
1.57,0.00,-0.02,-0.03,-0.00,0.00,0.00,0.02,0.00,0.02,-0.00,-0.00,-0.00,1,2,3,4
1.59,0.00,0.00,0.01,-0.00,-0.00,0.00,0.02,0.00,0.01,-0.00,0.01,0.00,1,2,3,4
1.59,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,-0.00,1,2,3,4
1.60,0.02,-0.01,0.04,-0.00,-0.00,0.00,0.03,-0.04,0.03,0.00,-0.00,-0.00,1,2,3,4
1.61,0.00,0.00,0.05,0.00,0.00,-0.00,0.04,-0.02,0.03,0.00,-0.00,-0.00,1,2,3,4
1.63,0.00,0.00,-0.04,-0.00,-0.00,0.00,0.05,-0.03,0.00,-0.00,0.01,-0.00,1,2,3,4
1.63,0.00,-0.01,-0.02,0.00,-0.00,0.00,0.04,-0.03,0.03,-0.00,0.00,0.00,1,2,3,4
1.64,-0.01,0.00,0.00,0.00,0.00,0.00,0.04,-0.03,0.03,0.00,-0.00,0.00,1,2,3,4
1.65,0.00,-0.01,0.06,-0.00,0.00,0.00,0.04,-0.02,0.03,-0.00,-0.00,0.00,1,2,3,4
1.67,0.01,0.01,0.02,0.00,-0.00,0.00,0.02,-0.01,0.03,-0.00,0.00,0.00,1,2,3,4
1.68,-0.01,-0.02,-0.06,0.00,-0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,1,2,3,4
1.68,0.00,0.00,-0.02,0.00,-0.00,0.00,0.04,0.00,0.01,0.00,-0.00,0.00,1,2,3,4
1.70,0.00,-0.03,0.03,0.00,0.00,0.00,0.04,0.00,0.01,-0.00,-0.00,-0.00,1,2,3,4
1.71,0.00,0.00,0.03,0.00,0.00,0.00,0.04,0.00,0.04,0.00,0.00,0.00,1,2,3,4
1.72,0.00,-0.02,0.06,0.00,0.00,0.00,0.04,-0.03,0.04,0.00,0.00,0.00,1,2,3,4
1.73,0.00,-0.03,-0.02,0.00,-0.00,0.00,0.04,0.00,0.03,-0.00,-0.01,0.00,1,2,3,4
1.74,0.00,-0.01,0.00,0.00,0.00,-0.00,0.04,0.00,0.02,-0.00,-0.00,0.00,1,2,3,4
1.75,0.00,-0.02,0.02,-0.00,0.00,0.00,0.04,0.00,0.02,-0.00,0.00,0.00,1,2,3,4
1.76,0.00,-0.01,0.05,0.00,-0.00,0.00,0.00,0.00,0.01,0.00,0.00,-0.00,1,2,3,4
1.77,-0.01,-0.01,-0.02,0.00,0.00,0.00,0.04,-0.01,0.05,0.00,-0.01,0.00,1,2,3,4
1.78,0.00,0.00,-0.05,0.00,-0.00,0.00,0.03,0.00,0.03,0.00,0.00,0.00,1,2,3,4
1.79,0.00,0.00,0.00,-0.00,0.00,-0.00,0.04,-0.03,-0.01,0.00,0.01,-0.00,1,2,3,4
