Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
1.174,-0.23,-0.27,-0.46,0,0,0,0.11,-0.02,0.09,0,0,0,958,776,51,14
1.186,-0.26,-0.27,-0.47,0,0,0,0.1,-0.04,0.1,0,0,0,959,752,52,14
1.198,-0.28,-0.27,-0.48,0,0,0,0.12,-0.02,0.1,0,0,0,959,739,53,14
1.211,-0.24,-0.27,-0.47,0.01,-0.01,0,0.13,-0.02,0.09,0,0,0,958,766,53,14
1.224,-0.27,-0.26,-0.49,0,0,0,0.1,0,0.09,0,0,0,958,770,51,14
1.236,-0.23,-0.26,-0.43,0,0,0,0.12,-0.01,0.09,0,0,0,959,748,52,13
1.248,-0.26,-0.27,-0.46,0,0,0,0.09,0,0.09,0,0,0,958,732,53,13
1.261,-0.27,-0.24,-0.45,0,0,0,0.13,-0.02,0.07,0,0,0,958,755,53,14
1.274,-0.29,-0.24,-0.47,0,0,0,0.07,-0.06,0.08,0,0,0,959,767,52,14
1.286,-0.23,-0.26,-0.47,0,0,0,0.09,-0.04,0.1,0,0,0,957,743,52,14
1.299,-0.26,-0.27,-0.47,0,0,0,0.11,0,0.07,0,0,0,958,725,53,14
1.311,-0.25,-0.3,-0.48,0,0,0,0.11,0,0.08,0,0,0,959,747,53,14
1.323,-0.24,-0.25,-0.49,0,0.01,0,0.1,0,0.11,0,0,0,958,754,51,13
1.336,-0.24,-0.25,-0.44,0,0,0,0.11,-0.02,0.11,0,0,0,958,725,51,14
1.349,-0.25,-0.32,-0.43,0,0,0,0.12,-0.01,0.07,0,0,0,959,711,52,14
1.36,-0.24,-0.29,-0.5,0,0,0,0.13,-0.02,0.07,0,0,0,958,736,52,14
1.373,-0.26,-0.27,-0.5,0,0,0,0.12,-0.05,0.09,0,0,0,958,743,51,15
1.386,-0.25,-0.28,-0.46,0,0,0,0.12,-0.04,0.1,0,0,0,958,717,52,14
1.399,-0.24,-0.28,-0.46,0,0,0,0.11,-0.03,0.06,0,0,0,959,706,52,14
1.41,-0.25,-0.25,-0.48,0,0,0,0.11,0,0.09,0,0,0,959,731,51,14
1.423,-0.24,-0.24,-0.46,0,0,0,0.1,-0.01,0.08,0,0,0,958,738,51,14
1.433,-0.28,-0.26,-0.45,0,0,0,0.12,0,0.11,0,0,0,958,705,52,14
1.446,-0.26,-0.27,-0.47,-0.01,0,0,0.11,-0.02,0.09,0,0,0,958,719,53,14
1.459,-0.25,-0.29,-0.48,0,0,0,0.13,-0.01,0.06,0,0,0,959,736,52,13
1.471,-0.25,-0.28,-0.46,0,0,0,0.12,-0.03,0.07,0,0,0,958,727,52,14
1.482,-0.26,-0.29,-0.48,0,0,0,0.13,-0.01,0.09,0,0,0,958,701,52,14
