Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
0.848,-0.18,0.04,-0.05,0.00,0.00,0.00,0.03,-0.12,-0.09,0.00,-0.00,-0.00,1,2,3,4
0.857,-0.16,0.03,-0.05,0.00,0.00,0.00,0.03,-0.14,-0.06,0.00,0.00,-0.00,1,2,3,4
0.867,-0.16,0.01,-0.05,-0.00,0.00,-0.00,0.01,-0.11,-0.07,0.00,0.00,-0.00,1,2,3,4
0.878,-0.18,0.02,-0.09,0.00,0.00,0.00,0.01,-0.10,-0.09,-0.00,0.00,0.00,1,2,3,4
0.888,-0.16,0.03,-0.06,0.00,0.00,-0.00,0.01,-0.15,-0.07,0.00,-0.00,0.00,1,2,3,4
0.898,-0.16,0.02,-0.05,0.00,0.00,-0.00,0.01,-0.12,-0.08,0.00,0.00,0.00,1,2,3,4
0.908,-0.18,0.01,-0.04,-0.00,-0.00,-0.00,0.02,-0.13,-0.06,0.00,0.00,-0.00,1,2,3,4
0.917,-0.17,0.00,-0.07,0.00,-0.00,0.00,0.03,-0.12,-0.09,0.00,-0.00,0.00,1,2,3,4
0.928,-0.18,0.02,-0.07,-0.00,0.00,0.00,0.01,-0.14,-0.07,0.00,-0.00,0.00,1,2,3,4
0.938,-0.19,0.00,-0.05,-0.00,0.00,0.00,0.03,-0.12,-0.08,0.00,0.00,-0.00,1,2,3,4
0.948,-0.14,0.03,-0.05,0.00,0.00,-0.00,0.02,-0.12,-0.08,-0.00,0.00,-0.00,1,2,3,4
0.958,-0.17,0.03,-0.04,-0.00,0.00,0.00,0.01,-0.12,-0.07,0.00,0.00,0.00,1,2,3,4
0.968,-0.17,0.00,-0.06,0.00,-0.00,0.00,0.02,-0.13,-0.08,0.00,0.00,0.00,1,2,3,4
0.979,-0.15,0.02,-0.06,0.00,0.00,-0.00,0.01,-0.13,-0.07,-0.00,-0.00,-0.00,1,2,3,4
0.988,-0.17,0.03,-0.06,0.00,0.00,0.00,0.01,-0.11,-0.07,-0.00,0.00,-0.00,1,2,3,4
0.998,-0.18,0.02,-0.03,0.00,0.00,-0.00,0.03,-0.14,-0.06,0.00,-0.00,0.00,1,2,3,4
1.009,-0.17,0.01,-0.05,0.00,0.00,-0.00,0.01,-0.11,-0.06,-0.00,0.00,-0.00,1,2,3,4
1.019,-0.16,0.03,-0.08,0.00,0.00,-0.00,0.01,-0.09,-0.09,0.00,0.00,-0.00,1,2,3,4
1.029,-0.17,0.02,-0.08,0.00,0.00,0.00,0.01,-0.12,-0.07,0.00,0.00,-0.00,1,2,3,4
1.039,-0.17,0.03,-0.04,-0.00,0.00,0.00,0.00,-0.12,-0.07,0.00,0.00,0.00,1,2,3,4
1.049,-0.16,0.01,-0.04,0.00,0.00,-0.00,0.00,-0.12,-0.07,0.00,0.00,0.00,1,2,3,4
1.059,-0.19,0.01,-0.04,0.00,0.00,0.00,0.02,-0.09,-0.05,0.00,0.00,-0.00,1,2,3,4
1.069,-0.18,0.02,-0.06,0.00,0.00,0.00,0.02,-0.12,-0.07,-0.00,0.00,-0.00,1,2,3,4
1.079,-0.19,0.03,-0.03,0.00,-0.00,-0.00,0.00,-0.13,-0.08,-0.00,0.00,0.00,1,2,3,4
1.090,-0.15,0.02,-0.06,-0.00,0.00,0.00,0.01,-0.11,-0.08,-0.00,0.00,-0.00,1,2,3,4
1.100,-0.18,0.02,-0.06,-0.00,0.00,0.00,0.02,-0.11,-0.09,0.00,0.00,0.00,1,2,3,4
1.109,-0.17,0.01,-0.05,-0.00,0.00,-0.00,0.02,-0.11,-0.08,0.00,0.00,-0.00,1,2,3,4
1.119,-0.17,0.03,-0.06,0.00,-0.00,0.00,0.01,-0.13,-0.08,0.00,0.00,0.00,1,2,3,4
1.129,-0.17,0.03,-0.06,0.00,-0.00,-0.00,0.02,-0.11,-0.07,0.00,0.00,-0.00,1,2,3,4
1.140,-0.16,0.01,-0.07,0.00,0.00,0.00,0.03,-0.12,-0.08,0.00,0.00,-0.00,1,2,3,4
1.150,-0.19,0.02,0.00,0.00,-0.00,-0.00,0.00,-0.10,-0.05,-0.00,0.00,0.00,1,2,3,4
1.160,-0.17,0.01,-0.03,0.00,-0.00,0.00,0.02,-0.11,-0.08,-0.00,0.00,0.00,1,2,3,4
1.170,-0.18,0.02,-0.06,-0.00,-0.00,0.00,0.03,-0.07,-0.07,0.00,0.00,0.00,1,2,3,4
1.181,-0.16,0.03,-0.05,-0.00,0.00,0.00,0.02,-0.11,-0.06,-0.00,0.00,0.00,1,2,3,4
1.191,-0.16,0.02,-0.07,0.00,-0.00,0.00,0.03,-0.09,-0.08,0.00,0.00,-0.00,1,2,3,4
1.201,-0.18,0.00,-0.05,0.00,0.00,0.00,0.03,-0.11,-0.07,0.00,-0.00,0.00,1,2,3,4
1.213,-0.15,0.01,-0.05,-0.00,-0.00,0.00,0.01,-0.12,-0.08,0.00,0.00,0.00,1,2,3,4
1.227,-0.18,0.01,-0.09,0.00,0.00,0.00,0.00,-0.09,-0.05,-0.00,0.00,-0.00,1,2,3,4
1.238,-0.16,0.01,-0.08,0.00,0.00,0.00,0.00,-0.14,-0.05,0.00,0.00,-0.00,1,2,3,4
1.249,-0.15,0.03,-0.05,0.00,-0.00,-0.00,0.01,-0.11,-0.07,0.00,0.00,0.00,1,2,3,4
1.260,-0.16,0.01,-0.02,-0.00,-0.00,-0.00,0.00,-0.09,-0.05,-0.00,0.00,-0.00,1,2,3,4
1.271,-0.16,0.03,-0.04,0.00,0.00,0.00,0.03,-0.11,-0.06,0.00,-0.00,0.00,1,2,3,4
1.281,-0.17,0.02,-0.04,-0.00,0.00,-0.00,0.03,-0.09,-0.06,0.00,-0.00,-0.00,1,2,3,4
1.291,-0.17,0.01,-0.04,0.00,0.00,0.00,0.01,-0.10,-0.05,0.00,0.00,0.00,1,2,3,4
1.303,-0.17,0.03,-0.07,0.00,0.00,0.00,0.03,-0.09,-0.07,0.00,-0.00,0.00,1,2,3,4
1.315,-0.17,0.00,-0.05,0.00,-0.00,0.00,0.04,-0.11,-0.06,-0.00,0.00,0.00,1,2,3,4
1.327,-0.18,0.00,-0.06,0.00,-0.00,-0.00,0.02,-0.12,-0.08,-0.00,0.00,0.00,1,2,3,4
1.338,-0.17,0.02,-0.05,0.00,-0.00,0.00,0.02,-0.11,-0.05,0.00,0.00,-0.00,1,2,3,4
1.350,-0.15,0.01,-0.06,0.00,0.00,0.00,0.02,-0.10,-0.05,-0.00,0.00,0.00,1,2,3,4
1.361,-0.15,0.02,-0.01,0.00,0.00,0.00,0.02,-0.11,-0.08,-0.00,0.00,-0.00,1,2,3,4
1.371,-0.17,0.02,-0.08,0.00,0.00,0.00,0.04,-0.11,-0.04,-0.00,0.00,-0.00,1,2,3,4
1.383,-0.16,0.02,-0.04,0.00,-0.00,-0.00,0.02,-0.10,-0.03,-0.00,-0.00,0.00,1,2,3,4
1.394,-0.16,0.02,-0.05,0.00,0.00,-0.00,0.03,-0.10,-0.05,-0.00,-0.00,0.00,1,2,3,4
1.406,-0.17,0.02,-0.04,-0.00,-0.00,-0.00,0.01,-0.11,-0.05,0.00,0.00,0.00,1,2,3,4
1.418,-0.18,0.01,-0.05,0.00,0.00,0.00,0.01,-0.13,-0.07,-0.00,-0.00,0.00,1,2,3,4
1.429,-0.17,0.04,-0.05,-0.00,0.00,-0.00,0.00,-0.11,-0.08,0.00,0.00,0.00,1,2,3,4
1.441,-0.16,0.03,-0.03,0.00,-0.00,-0.00,0.03,-0.11,-0.08,0.00,-0.00,0.00,1,2,3,4
1.452,-0.17,0.02,-0.01,0.00,-0.00,0.00,0.03,-0.13,-0.05,0.00,-0.00,0.00,1,2,3,4
